"sampleid","county","location","long_dd","lat_dd","year","date","type_orig","comm_name","species","type","tissue","da_ppm","da_ppm_prefix"
"M16P00851","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2016,2016-11-28,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M16P00861","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2016,2016-12-05,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M16P00863","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2016,2016-12-05,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M16P00864","San Luis Obispo","Morro Bay, Lease M-614-02-O",-120.85022,35.3311,2016,2016-12-05,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M16P00872","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2016,2016-12-07,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M16P00875","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2016,2016-12-07,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M16P00881","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2016,2016-12-12,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M16P00886","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2016,2016-12-12,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M16P00887","San Luis Obispo","Morro Bay, Lease M-614-02-O",-120.85022,35.3311,2016,2016-12-12,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M16P00903","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2016,2016-12-19,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M16P00904","San Luis Obispo","Morro Bay, Lease M-614-02-O",-120.85022,35.3311,2016,2016-12-19,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M16P00906","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2016,2016-12-19,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M16P00918","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2016,2016-12-23,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M16P00920","San Luis Obispo","Morro Bay, Lease M-614-02-O",-120.85022,35.3311,2016,2016-12-26,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M16P00921","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2016,2016-12-26,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00002","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2017,2017-01-02,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00003","San Luis Obispo","Morro Bay, Lease M-614-02-O",-120.85022,35.3311,2017,2017-01-03,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00004","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2017,2017-01-03,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00023","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2017,2017-01-09,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00024","San Luis Obispo","Morro Bay, Lease M-614-02-O",-120.85022,35.3311,2017,2017-01-09,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00047","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2017,2017-01-17,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00048","San Luis Obispo","Morro Bay, Lease M-614-02-O",-120.85022,35.3311,2017,2017-01-17,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00053","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2017,2017-01-17,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00061","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2017,2017-01-23,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00084","San Luis Obispo","Morro Bay, Lease M-614-02-O",-120.85022,35.3311,2017,2017-01-30,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00085","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2017,2017-01-30,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00087","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2017,2017-01-30,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00106","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2017,2017-02-06,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00134","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2017,2017-02-13,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00169","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2017,2017-02-21,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00166","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2017,2017-02-27,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00171","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2017,2017-02-27,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00172","San Luis Obispo","Morro Bay, Lease M-614-02-O",-120.85022,35.3311,2017,2017-02-27,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00193","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2017,2017-03-06,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00201","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2017,2017-03-07,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00217","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2017,2017-03-13,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00227","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2017,2017-03-14,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00228","San Luis Obispo","Morro Bay, Lease M-614-02-O",-120.85022,35.3311,2017,2017-03-14,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00236","San Luis Obispo","Morro Bay, Lease M-614-02-O",-120.85022,35.3311,2017,2017-03-20,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00237","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2017,2017-03-20,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00238","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2017,2017-03-20,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00252","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2017,2017-03-27,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00253","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2017,2017-03-27,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00254","San Luis Obispo","Morro Bay, Lease M-614-02-O",-120.85022,35.3311,2017,2017-03-27,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00269","San Luis Obispo","Morro Bay, Lease M-614-02-O",-120.85022,35.3311,2017,2017-04-03,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00270","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2017,2017-04-03,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00271","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2017,2017-04-03,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00289","San Luis Obispo","Morro Bay, Lease M-614-02-O",-120.85022,35.3311,2017,2017-04-10,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00290","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2017,2017-04-10,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00291","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2017,2017-04-10,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00305","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2017,2017-04-17,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00306","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2017,2017-04-17,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00307","San Luis Obispo","Morro Bay, Lease M-614-02-O",-120.85022,35.3311,2017,2017-04-17,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00327","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2017,2017-04-24,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00328","San Luis Obispo","Morro Bay, Lease M-614-02-O",-120.85022,35.3311,2017,2017-04-24,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00330","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2017,2017-04-24,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00336","San Diego","Agua Hedionda Lagoon-O",-117.338313,33.141159,2017,2017-04-25,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00350","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2017,2017-05-01,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00351","San Luis Obispo","Morro Bay, Lease M-614-02-O",-120.85022,35.3311,2017,2017-05-01,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00353","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2017,2017-05-01,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00372","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2017,2017-05-08,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00373","San Luis Obispo","Morro Bay, Lease M-614-02-O",-120.85022,35.3311,2017,2017-05-08,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00374","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2017,2017-05-08,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00385","San Luis Obispo","Morro Bay, Lease M-614-02-O",-120.85022,35.3311,2017,2017-05-15,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00386","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2017,2017-05-15,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00388","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2017,2017-05-15,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00400","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2017,2017-05-22,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00403","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2017,2017-05-22,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00405","San Luis Obispo","Morro Bay, Lease M-614-02-O",-120.85022,35.3311,2017,2017-05-23,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00422","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2017,2017-05-29,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00421","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2017,2017-05-30,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00440","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2017,2017-06-05,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00441","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2017,2017-06-05,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00456","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2017,2017-06-12,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00457","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2017,2017-06-12,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00473","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2017,2017-06-19,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00475","San Luis Obispo","Morro Bay, Lease M-614-02-O",-120.85022,35.3311,2017,2017-06-19,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00476","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2017,2017-06-19,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"F17E00070","Humboldt","Humboldt Bay, Gunther Is. 1-1",-124.169595,40.809702,2017,2017-06-26,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00486","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2017,2017-06-26,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00487","San Luis Obispo","Morro Bay, Lease M-614-02-O",-120.85022,35.3311,2017,2017-06-26,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00488","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2017,2017-06-26,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00504","Humboldt","Humboldt Bay, Gunther Is. 1-1",-124.169595,40.809702,2017,2017-07-05,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00508","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2017,2017-07-05,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00509","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2017,2017-07-05,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00510","San Luis Obispo","Morro Bay, Lease M-614-02-O",-120.85022,35.3311,2017,2017-07-05,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00518","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2017,2017-07-10,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00519","San Luis Obispo","Morro Bay, Lease M-614-02-O",-120.85022,35.3311,2017,2017-07-10,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00520","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2017,2017-07-10,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00540","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2017,2017-07-17,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00541","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2017,2017-07-17,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00542","San Luis Obispo","Morro Bay, Lease M-614-02-O",-120.85022,35.3311,2017,2017-07-17,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00561","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2017,2017-07-24,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00563","San Luis Obispo","Morro Bay, Lease M-614-02-O",-120.85022,35.3311,2017,2017-07-24,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00564","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2017,2017-07-24,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",3.3,NA
"F17E00095","San Luis Obispo","Morro Bay, Lease M-614-01 P1",-120.8489,35.34099,2017,2017-07-26,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"F17E00096","San Luis Obispo","Morro Bay, Lease M-614-01 P2",-120.8437,35.33749,2017,2017-07-26,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"F17E00097","San Luis Obispo","Morro Bay, Lease M-614-02",-120.85022,35.3311,2017,2017-07-26,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00582","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2017,2017-07-31,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00583","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2017,2017-07-31,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00584","San Luis Obispo","Morro Bay, Lease M-614-02-O",-120.85022,35.3311,2017,2017-07-31,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00597","San Luis Obispo","Morro Bay, Lease M-614-02-O",-120.85022,35.3311,2017,2017-08-07,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00598","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2017,2017-08-07,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00599","San Luis Obispo","Morro Bay, Lease M-614-01 P2-O",-120.8437,35.33749,2017,2017-08-07,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00614","San Luis Obispo","Morro Bay, Lease M-614-02-O",-120.85022,35.3311,2017,2017-08-14,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
"M17P00615","San Luis Obispo","Morro Bay, Lease M-614-01 P1-O",-120.8489,35.34099,2017,2017-08-14,"Pacific Oyster, cultured","Pacific oyster","Crassostrea gigas","cultured","whole",2.5,"<"
